data_type,standard_feature_id,gene_symbol,mirna_name,discovery_series_id,discovery_logFC,discovery_adj_p,discovery_p_value,discovery_direction,GSE110147_present,GSE110147_logFC,GSE110147_adj_p,GSE110147_p_value,GSE110147_same_direction,GSE110147_same_direction_fdr_sig,GSE110147_same_direction_nominal_sig,GSE150910_present,GSE150910_logFC,GSE150910_adj_p,GSE150910_p_value,GSE150910_same_direction,GSE150910_same_direction_fdr_sig,GSE150910_same_direction_nominal_sig,GSE53845_present,GSE53845_logFC,GSE53845_adj_p,GSE53845_p_value,GSE53845_same_direction,GSE53845_same_direction_fdr_sig,GSE53845_same_direction_nominal_sig,GSE92592_present,GSE92592_logFC,GSE92592_adj_p,GSE92592_p_value,GSE92592_same_direction,GSE92592_same_direction_fdr_sig,GSE92592_same_direction_nominal_sig,validation_datasets_total,validation_datasets_present,same_direction_validation_count,opposite_direction_validation_count,same_direction_fdr_sig_count,same_direction_nominal_sig_count,direction_consistency_fraction,robust_strict,robust_relaxed,robust_score,validation_details,GSE21394_present,GSE21394_logFC,GSE21394_adj_p,GSE21394_p_value,GSE21394_same_direction,GSE21394_same_direction_fdr_sig,GSE21394_same_direction_nominal_sig,GSE27430_present,GSE27430_logFC,GSE27430_adj_p,GSE27430_p_value,GSE27430_same_direction,GSE27430_same_direction_fdr_sig,GSE27430_same_direction_nominal_sig
bulk mRNA,HECW2,HECW2,,GSE32537,-1.15330937478992,1.1038014016578598e-11,1.43909839647109e-12,down,True,-0.772451818181819,0.0178000739438588,0.0114903681817972,True,False,False,True,-1.01451003840546,0.0181833345819807,0.0087090637760701,True,True,True,True,-1.3736525,3.15701451504682e-05,1.03950477934468e-06,True,True,True,True,-1.50912919878987,4.28144638549417e-05,4.88597867899619e-06,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-0.772/FDR=0.0178; GSE150910:-1.01/FDR=0.0182; GSE53845:-1.37/FDR=3.16e-05; GSE92592:-1.51/FDR=4.28e-05,,,,,,,,,,,,,,
bulk mRNA,STOX1,STOX1,,GSE32537,1.13322636638656,1.53171398515642e-11,2.04057628817491e-12,up,True,1.39423136363636,0.0002552507678151,0.0001175715838057,True,True,True,True,1.83386223778297,3.18984221774424e-08,4.83913680516205e-09,True,True,True,True,0.60346,0.299044098793932,0.127572886002218,True,False,False,True,1.25015257268699,0.0322007405049642,0.0143034499166711,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.39/FDR=0.000255; GSE150910:1.83/FDR=3.19e-08; GSE53845:0.603/FDR=0.299; GSE92592:1.25/FDR=0.0322,,,,,,,,,,,,,,
bulk mRNA,PIH1D2,PIH1D2,,GSE32537,1.13350122689076,8.22996611827647e-11,1.22313136619741e-11,up,True,1.49555818181818,0.0001184561596172,5.14921600835056e-05,True,True,True,True,1.14979968808312,7.23415467449041e-08,1.1790408694842e-08,True,True,True,True,0.6312525,0.266898763770046,0.107176790481075,True,False,False,True,1.04227914176365,0.014999449707911,0.0056937780450051,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.5/FDR=0.000118; GSE150910:1.15/FDR=7.23e-08; GSE53845:0.631/FDR=0.267; GSE92592:1.04/FDR=0.015,,,,,,,,,,,,,,
bulk mRNA,ADH7,ADH7,,GSE32537,1.05962522184874,2.92309917021615e-10,4.767464671758389e-11,up,True,1.76390909090909,6.6400633615629e-06,2.32263621263546e-06,True,True,True,True,3.09771062446514,1.07761785333342e-10,1.0521305972804898e-11,True,True,True,True,0.43118,0.215152472770786,0.0779586618410439,True,False,False,True,3.65457292266202,0.0015974358833434,0.0003869804459476,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.76/FDR=6.64e-06; GSE150910:3.1/FDR=1.08e-10; GSE53845:0.431/FDR=0.215; GSE92592:3.65/FDR=0.0016,,,,,,,,,,,,,,
bulk mRNA,ANKRD1,ANKRD1,,GSE32537,-1.5915979394958,8.494963950342211e-09,1.72671694019927e-09,down,True,-1.63005909090909,0.0119455482033825,0.0074639496162228,True,True,True,True,-2.78466940505028,9.99112356895474e-14,6.11044420115876e-15,True,True,True,True,-0.5323325,0.0249518413081141,0.0041073165119137,True,False,False,True,-2.4166278353271,0.0006655094657662,0.0001338747476498,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-1.63/FDR=0.0119; GSE150910:-2.78/FDR=9.99e-14; GSE53845:-0.532/FDR=0.025; GSE92592:-2.42/FDR=0.000666,,,,,,,,,,,,,,
bulk mRNA,BPIFA1,BPIFA1,,GSE32537,1.54559970588236,2.41936659042874e-05,8.07038792308764e-06,up,True,2.32555454545455,0.0003812877068962,0.0001807329152158,True,True,True,True,3.64273983901047,3.20071372975072e-07,5.86017123556215e-08,True,True,True,True,0.955740000000002,0.345690884585342,0.158452897414935,True,False,False,True,6.04971350082243,0.0082009192453032,0.0027751533440781,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.33/FDR=0.000381; GSE150910:3.64/FDR=3.2e-07; GSE53845:0.956/FDR=0.346; GSE92592:6.05/FDR=0.0082,,,,,,,,,,,,,,
bulk mRNA,SFRP2,SFRP2,,GSE32537,2.60960091932773,6.4581536335333e-42,1.62129379921338e-45,up,True,1.15936590909091,0.0008214697546269,0.0004134610210467,True,True,True,False,,,,False,False,False,True,3.93003,1.0561440616584702e-09,2.756278404816e-12,True,True,True,True,3.45850314826598,3.57697919458907e-07,1.42991296037395e-08,True,True,True,4,3,3,0,3,3,1.0,True,True,22.0,GSE110147:1.16/FDR=0.000821; GSE53845:3.93/FDR=1.06e-09; GSE92592:3.46/FDR=3.58e-07,,,,,,,,,,,,,,
bulk mRNA,EPHA3,EPHA3,,GSE32537,1.3147358605042,1.72619489146016e-27,1.31450824370606e-29,up,True,1.91492272727273,6.54847865441083e-16,2.52915984910723e-17,True,True,True,False,,,,False,False,False,True,1.23136,8.14287256686631e-06,1.95031728308847e-07,True,True,True,True,1.49063670856827,9.52066534281971e-06,8.0636755764935e-07,True,True,True,4,3,3,0,3,3,1.0,True,True,22.0,GSE110147:1.91/FDR=6.55e-16; GSE53845:1.23/FDR=8.14e-06; GSE92592:1.49/FDR=9.52e-06,,,,,,,,,,,,,,
bulk mRNA,MMP13,MMP13,,GSE32537,1.68854995462185,1.08054070440802e-20,3.1195526612616496e-22,up,True,1.97771727272727,2.11061514439495e-07,5.73340360424433e-08,True,True,True,False,,,,False,False,False,True,1.13031,0.0033973320033964,0.0003216693374923,True,True,True,True,6.29782395161164,1.76233258190684e-07,5.923310894466641e-09,True,True,True,4,3,3,0,3,3,1.0,True,True,22.0,GSE110147:1.98/FDR=2.11e-07; GSE53845:1.13/FDR=0.0034; GSE92592:6.3/FDR=1.76e-07,,,,,,,,,,,,,,
bulk mRNA,FAM216B,FAM216B,,GSE32537,2.34248163529412,1.75518469457069e-17,8.5776390094500615e-19,up,True,1.68850818181818,0.0046396382822706,0.0026735363462752,True,True,True,True,2.55871405293147,4.96729352551346e-08,7.794908638670661e-09,True,True,True,False,,,,False,False,False,True,1.50590416239746,0.0287181683305376,0.0124367755942889,True,True,True,4,3,3,0,3,3,1.0,True,True,22.0,GSE110147:1.69/FDR=0.00464; GSE150910:2.56/FDR=4.97e-08; GSE92592:1.51/FDR=0.0287,,,,,,,,,,,,,,
bulk mRNA,PLN,PLN,,GSE32537,1.13134159495799,1.40786759333257e-16,8.053057777558929e-18,up,True,1.09699409090909,1.84540287551424e-07,4.96973528688356e-08,True,True,True,False,,,,False,False,False,True,1.083115,0.0238752764720171,0.0038712887313651,True,True,True,True,1.24810451650374,0.0019251689521022,0.0004845436679178,True,True,True,4,3,3,0,3,3,1.0,True,True,22.0,GSE110147:1.1/FDR=1.85e-07; GSE53845:1.08/FDR=0.0239; GSE92592:1.25/FDR=0.00193,,,,,,,,,,,,,,
bulk mRNA,LEPREL1,LEPREL1,,GSE32537,-1.15528570420168,1.7153549568935001e-15,1.15983833068615e-16,down,True,-1.63872,3.50008506285538e-10,5.80667023672196e-11,True,True,True,False,,,,False,False,False,True,-1.4779275,0.0001192623138988,5.21845344230677e-06,True,True,True,True,-1.62763570903571,1.21541079433395e-09,1.10888391743394e-11,True,True,True,4,3,3,0,3,3,1.0,True,True,22.0,GSE110147:-1.64/FDR=3.5e-10; GSE53845:-1.48/FDR=0.000119; GSE92592:-1.63/FDR=1.22e-09,,,,,,,,,,,,,,
bulk mRNA,MMP1,MMP1,,GSE32537,2.34921917310925,7.344019492201722e-14,6.502069140376081e-15,up,True,4.07956909090909,4.23521218454198e-12,4.7469177021085e-13,True,True,True,False,,,,False,False,False,True,4.67789,1.61770237815818e-05,4.58779009967675e-07,True,True,True,True,7.70125749741649,9.29114824809374e-07,4.65828324872323e-08,True,True,True,4,3,3,0,3,3,1.0,True,True,22.0,GSE110147:4.08/FDR=4.24e-12; GSE53845:4.68/FDR=1.62e-05; GSE92592:7.7/FDR=9.29e-07,,,,,,,,,,,,,,
bulk mRNA,EFCAB10,EFCAB10,,GSE32537,1.39753069243698,6.10129915719506e-13,6.34637226141712e-14,up,True,1.48768272727273,0.0014524911678492,0.0007650476049416,True,True,True,True,1.48088520027164,5.864909738639359e-11,5.50697524598669e-12,True,True,True,False,,,,False,False,False,True,1.19461277111241,0.0175788586933781,0.0069084688930092,True,True,True,4,3,3,0,3,3,1.0,True,True,22.0,GSE110147:1.49/FDR=0.00145; GSE150910:1.48/FDR=5.86e-11; GSE92592:1.19/FDR=0.0176,,,,,,,,,,,,,,
bulk mRNA,FIGF,FIGF,,GSE32537,-1.26990590420168,3.24687158321246e-10,5.3444321373882094e-11,down,True,-2.15185409090909,3.0992504484811e-08,7.3233995324867315e-09,True,True,True,False,,,,False,False,False,True,-1.5504925,0.0014638647732345,0.0001139589145792,True,True,True,True,-1.70864944512517,0.0003793848966068,6.7844889946495e-05,True,True,True,4,3,3,0,3,3,1.0,True,True,22.0,GSE110147:-2.15/FDR=3.1e-08; GSE53845:-1.55/FDR=0.00146; GSE92592:-1.71/FDR=0.000379,,,,,,,,,,,,,,
bulk mRNA,CPB2,CPB2,,GSE32537,-1.37803257478992,5.6496718649237814e-09,1.11716942400125e-09,down,True,-2.84818954545455,7.56229795110527e-06,2.67520520065078e-06,True,True,True,False,,,,False,False,False,True,-2.5514325,0.0003530963615849,1.97561720359946e-05,True,True,True,True,-1.66889108307602,0.0003744588943051,6.6817633085767e-05,True,True,True,4,3,3,0,3,3,1.0,True,True,22.0,GSE110147:-2.85/FDR=7.56e-06; GSE53845:-2.55/FDR=0.000353; GSE92592:-1.67/FDR=0.000374,,,,,,,,,,,,,,
bulk mRNA,SERPINB3,SERPINB3,,GSE32537,1.18368177815126,5.62262483053427e-07,1.49999397152663e-07,up,True,1.67894,0.0040876774263773,0.0023319986716889,True,True,True,False,,,,False,False,False,True,2.34872,0.0157162070362432,0.0022435843849544,True,True,True,True,6.09848466350187,0.0007539158547571,0.0001553207249206,True,True,True,4,3,3,0,3,3,1.0,True,True,22.0,GSE110147:1.68/FDR=0.00409; GSE53845:2.35/FDR=0.0157; GSE92592:6.1/FDR=0.000754,,,,,,,,,,,,,,
bulk mRNA,S100A8,S100A8,,GSE32537,-1.65218837983193,1.8285675319253598e-28,1.19354198736551e-30,down,True,-1.89732272727273,1.87608448852693e-07,5.05968667056245e-08,True,True,True,True,-1.03354103845634,4.82420510293171e-05,1.30670452069485e-05,True,True,True,True,-1.308835,0.0018421082928514,0.0001506035853082,True,True,True,True,0.214487408310099,0.641009626855617,0.550911237001377,False,False,False,4,4,3,1,3,3,0.75,True,True,19.75,GSE110147:-1.9/FDR=1.88e-07; GSE150910:-1.03/FDR=4.82e-05; GSE53845:-1.31/FDR=0.00184; GSE92592:0.214/FDR=0.641,,,,,,,,,,,,,,
bulk mRNA,ZBBX,ZBBX,,GSE32537,2.30232656134454,5.8169796371695104e-15,4.32744342882318e-16,up,True,2.81599681818182,1.48568042636951e-05,5.51179094421196e-06,True,True,True,True,2.29377727592849,8.51350009332317e-09,1.1466917055516802e-09,True,True,True,True,0.750335000000001,0.270947873828113,0.109595110721108,True,False,False,True,1.42100568423281,0.0631542082967077,0.0323263794128869,True,False,True,4,4,4,0,2,3,1.0,True,True,19.0,GSE110147:2.82/FDR=1.49e-05; GSE150910:2.29/FDR=8.51e-09; GSE53845:0.75/FDR=0.271; GSE92592:1.42/FDR=0.0632,,,,,,,,,,,,,,
bulk mRNA,FANK1,FANK1,,GSE32537,1.44928135630252,6.035899671506191e-15,4.50545816483976e-16,up,True,2.10922409090909,2.072231980563e-07,5.61980201954647e-08,True,True,True,True,1.52463649450053,2.15776863615181e-12,1.5922182692491e-13,True,True,True,True,1.0251775,0.0520705335777012,0.0109626438610526,True,False,True,True,0.916857563603815,0.0226787900582667,0.0093725849431083,True,False,False,4,4,4,0,2,3,1.0,True,True,19.0,GSE110147:2.11/FDR=2.07e-07; GSE150910:1.52/FDR=2.16e-12; GSE53845:1.03/FDR=0.0521; GSE92592:0.917/FDR=0.0227,,,,,,,,,,,,,,
bulk mRNA,SPAG17,SPAG17,,GSE32537,1.66616369243698,3.02941385946368e-14,2.52239898758692e-15,up,True,2.199665,1.68854936866962e-05,6.32223472961654e-06,True,True,True,True,2.11274323586625,1.88286165776452e-10,1.91598798582856e-11,True,True,True,True,0.645475000000001,0.305093770361596,0.131450767157014,True,False,False,True,1.27517122944021,0.0638578166541654,0.0327970551840583,True,False,True,4,4,4,0,2,3,1.0,True,True,19.0,GSE110147:2.2/FDR=1.69e-05; GSE150910:2.11/FDR=1.88e-10; GSE53845:0.645/FDR=0.305; GSE92592:1.28/FDR=0.0639,,,,,,,,,,,,,,
bulk mRNA,ADGB,ADGB,,GSE32537,1.37479186722689,7.16750501882369e-13,7.55271016757983e-14,up,True,1.75251681818182,0.0001945578279087,8.78510659401065e-05,True,True,True,True,1.31501486451877,1.18671216234265e-06,2.39376752473576e-07,True,True,True,False,,,,False,False,False,True,1.23176709128468,0.0645349636613554,0.0332601334128732,True,False,True,4,3,3,0,2,3,1.0,True,True,18.0,GSE110147:1.75/FDR=0.000195; GSE150910:1.32/FDR=1.19e-06; GSE92592:1.23/FDR=0.0645,,,,,,,,,,,,,,
bulk mRNA,PSD3,PSD3,,GSE32537,1.07706565210084,1.10219057522338e-39,6.45634646574364e-43,up,True,1.90273409090909,5.34032578387046e-18,9.78346015605304e-20,True,True,True,True,0.446578480479159,8.80082658695255e-05,2.51487232704509e-05,True,False,False,True,1.1816875,5.1156237286760695e-12,3.6183680032099e-15,True,True,True,True,0.801699010999069,6.95660497374596e-06,5.51137427153454e-07,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:1.9/FDR=5.34e-18; GSE150910:0.447/FDR=8.8e-05; GSE53845:1.18/FDR=5.12e-12; GSE92592:0.802/FDR=6.96e-06,,,,,,,,,,,,,,
bulk mRNA,SYTL2,SYTL2,,GSE32537,1.10353269411765,4.22440831693152e-37,5.30260458192241e-40,up,True,1.78176,1.11186203363442e-17,2.28069126039076e-19,True,True,True,True,0.780599912283226,5.779670743065401e-18,1.91078887103986e-19,True,False,False,True,1.5304925,1.48629770504269e-10,2.5738326111714897e-13,True,True,True,True,0.709762730820416,2.61572335309156e-05,2.70028054260862e-06,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:1.78/FDR=1.11e-17; GSE150910:0.781/FDR=5.78e-18; GSE53845:1.53/FDR=1.49e-10; GSE92592:0.71/FDR=2.62e-05,,,,,,,,,,,,,,
bulk mRNA,HMCN1,HMCN1,,GSE32537,1.42244628571429,7.57529850525603e-37,1.20444076652606e-39,up,True,1.86540227272727,6.00356946122894e-15,3.17334362007476e-16,True,True,True,True,0.636677848979002,1.70506123097946e-09,2.03504118049492e-10,True,False,False,True,0.875872500000001,0.0003674843039376,2.07942337837897e-05,True,False,False,True,1.2190556656255,7.33288494590662e-06,5.8730026224884e-07,True,True,True,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:1.87/FDR=6e-15; GSE150910:0.637/FDR=1.71e-09; GSE53845:0.876/FDR=0.000367; GSE92592:1.22/FDR=7.33e-06,,,,,,,,,,,,,,
bulk mRNA,CSF3R,CSF3R,,GSE32537,-1.44233322857143,1.68114777017015e-34,3.65772736606058e-37,down,True,-1.14320136363636,2.9753238740807e-06,9.82124056221911e-07,True,True,True,True,-1.21472396992235,9.69185461331803e-16,4.38466323293759e-17,True,True,True,True,-0.8802025,5.79633849197451e-06,1.27378072713879e-07,True,False,False,True,-0.709979896282308,0.0081219341523269,0.0027402628598353,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:-1.14/FDR=2.98e-06; GSE150910:-1.21/FDR=9.69e-16; GSE53845:-0.88/FDR=5.8e-06; GSE92592:-0.71/FDR=0.00812,,,,,,,,,,,,,,
bulk mRNA,PDE7B,PDE7B,,GSE32537,1.17829101176471,1.39218738439736e-32,4.54354041769849e-35,up,True,0.75862,3.16413305723527e-08,7.4986256883934e-09,True,False,False,True,1.15414035978462,2.23261960980468e-15,1.0647280474675899e-16,True,True,True,True,0.368755,0.0004852607889224,2.93405242863122e-05,True,False,False,True,1.0401534009964,6.15046873629723e-06,4.76969520111488e-07,True,True,True,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:0.759/FDR=3.16e-08; GSE150910:1.15/FDR=2.23e-15; GSE53845:0.369/FDR=0.000485; GSE92592:1.04/FDR=6.15e-06,,,,,,,,,,,,,,
bulk mRNA,GRASP,GRASP,,GSE32537,-1.30432183529412,2.99463067673726e-32,1.00238683740159e-34,down,True,-0.935094090909091,2.75670092926183e-08,6.45836546849963e-09,True,False,False,True,-0.915858681951071,2.70116936125513e-12,2.01756479325558e-13,True,False,False,True,-1.36789,0.0002150782741771,1.07853885782508e-05,True,True,True,True,-1.27522600168046,4.89632091773474e-06,3.61051427201308e-07,True,True,True,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:-0.935/FDR=2.76e-08; GSE150910:-0.916/FDR=2.7e-12; GSE53845:-1.37/FDR=0.000215; GSE92592:-1.28/FDR=4.9e-06,,,,,,,,,,,,,,
bulk mRNA,F2RL3,F2RL3,,GSE32537,-1.26469339327731,5.1178485103413e-28,3.46900191914348e-30,down,True,-0.883525909090909,1.23480219252399e-09,2.27661671018554e-10,True,False,False,True,-1.32165245334799,2.19028550522247e-06,4.61714499425321e-07,True,True,True,True,-1.795145,1.19110356137941e-06,1.81280151780671e-08,True,True,True,True,-0.11848050844743,0.840796733724669,0.78451203249437,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:-0.884/FDR=1.23e-09; GSE150910:-1.32/FDR=2.19e-06; GSE53845:-1.8/FDR=1.19e-06; GSE92592:-0.118/FDR=0.841,,,,,,,,,,,,,,
bulk mRNA,ANK2,ANK2,,GSE32537,1.01405958151261,1.37931167958815e-27,1.03881214362288e-29,up,True,1.15946590909091,2.979648470432e-08,7.0157804030954315e-09,True,True,True,True,1.29520588577554,7.60358542208634e-19,2.2099742381652e-20,True,True,True,True,0.3729775,0.0102020091817268,0.0012998852674473,True,False,False,True,0.823154074078521,0.002575918192655,0.0006860855007037,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:1.16/FDR=2.98e-08; GSE150910:1.3/FDR=7.6e-19; GSE53845:0.373/FDR=0.0102; GSE92592:0.823/FDR=0.00258,,,,,,,,,,,,,,
bulk mRNA,HSPA4L,HSPA4L,,GSE32537,1.67233845378152,3.23304192694808e-27,2.59725543922189e-29,up,True,1.92810909090909,5.55766499490227e-10,9.577403892467548e-11,True,True,True,True,0.95310475116033,1.88858625665878e-13,1.19641702023302e-14,True,False,False,True,0.6064875,0.0016833416236192,0.0001348726154533,True,False,False,True,1.50409360293108,2.28395025973088e-06,1.42946135958814e-07,True,True,True,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:1.93/FDR=5.56e-10; GSE150910:0.953/FDR=1.89e-13; GSE53845:0.606/FDR=0.00168; GSE92592:1.5/FDR=2.28e-06,,,,,,,,,,,,,,
bulk mRNA,MFSD2A,MFSD2A,,GSE32537,-1.40497609579832,1.0532368014398e-25,1.18103540914588e-27,down,True,-1.89406545454545,1.68773709245607e-10,2.64335065310536e-11,True,True,True,True,-0.674973510298816,0.0001228309955522,3.62548146954542e-05,True,False,False,True,-1.344485,1.23402071737943e-07,1.13186394248125e-09,True,True,True,True,-0.700041443831784,0.012586488821904,0.0046211127515404,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:-1.89/FDR=1.69e-10; GSE150910:-0.675/FDR=0.000123; GSE53845:-1.34/FDR=1.23e-07; GSE92592:-0.7/FDR=0.0126,,,,,,,,,,,,,,
bulk mRNA,S1PR1,S1PR1,,GSE32537,-1.00537243697479,1.78762595100858e-25,2.13916745601864e-27,down,True,-1.26532272727273,3.82296316283524e-11,5.2791496599442696e-12,True,True,True,True,-0.938657296706264,1.7050741363213002e-15,8.02155132766996e-17,True,False,False,True,-1.1938125,4.66493844443701e-05,1.66856901054177e-06,True,True,True,True,-0.673249214687521,0.0034314346869155,0.0009722813375074,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:-1.27/FDR=3.82e-11; GSE150910:-0.939/FDR=1.71e-15; GSE53845:-1.19/FDR=4.66e-05; GSE92592:-0.673/FDR=0.00343,,,,,,,,,,,,,,
bulk mRNA,HPSE2,HPSE2,,GSE32537,1.22753714789916,3.5457990426755704e-25,4.56948161148149e-27,up,True,0.685245,0.0030803421615441,0.0017176536298582,True,False,False,True,2.02720385107416,1.7693523561806604e-23,2.38315810041734e-25,True,True,True,True,0.6906375,0.0006974558952621,4.6066111326097e-05,True,False,False,True,1.83414075752486,1.90436094711816e-07,6.538897786151921e-09,True,True,True,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:0.685/FDR=0.00308; GSE150910:2.03/FDR=1.77e-23; GSE53845:0.691/FDR=0.000697; GSE92592:1.83/FDR=1.9e-07,,,,,,,,,,,,,,
bulk mRNA,DUOX1,DUOX1,,GSE32537,-1.17806645378151,3.48165184175012e-24,5.44827526700647e-26,down,True,-1.01878227272727,1.05266819476495e-07,2.72106050164938e-08,True,True,True,True,-0.447320271642399,0.0034407615568048,0.0013787881265845,True,False,False,True,-1.80674,1.29392840858408e-07,1.19609479720333e-09,True,True,True,True,-0.557182211274078,0.0094537372557235,0.003297803046941,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:-1.02/FDR=1.05e-07; GSE150910:-0.447/FDR=0.00344; GSE53845:-1.81/FDR=1.29e-07; GSE92592:-0.557/FDR=0.00945,,,,,,,,,,,,,,
bulk mRNA,CRISPLD1,CRISPLD1,,GSE32537,1.25498863193278,7.74172374894426e-24,1.26977226342517e-25,up,True,1.75282181818182,6.95532149244775e-13,6.60166646479976e-14,True,True,True,True,1.10515866783891,6.59892276416439e-12,5.30737617431021e-13,True,True,True,True,0.771745,2.2978637253351e-05,7.05231835310982e-07,True,False,False,True,0.956043245150768,0.0009197202592544,0.0001972846427366,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:1.75/FDR=6.96e-13; GSE150910:1.11/FDR=6.6e-12; GSE53845:0.772/FDR=2.3e-05; GSE92592:0.956/FDR=0.00092,,,,,,,,,,,,,,
bulk mRNA,ITGB8,ITGB8,,GSE32537,1.15209375630252,1.12228578313798e-22,2.1990045023209e-24,up,True,1.49430136363636,2.3163306705241e-10,3.71550653550447e-11,True,True,True,True,0.429428190438758,0.0038072094452958,0.0015425614347216,True,False,False,True,1.295175,9.49243685970303e-07,1.36135435939156e-08,True,True,True,True,0.230077701442166,0.275585942721769,0.193022480679169,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:1.49/FDR=2.32e-10; GSE150910:0.429/FDR=0.00381; GSE53845:1.3/FDR=9.49e-07; GSE92592:0.23/FDR=0.276,,,,,,,,,,,,,,
bulk mRNA,LRRC32,LRRC32,,GSE32537,-1.00551080168067,1.6518102306607501e-21,3.98093176929117e-23,down,True,-2.17876136363636,4.12959067797921e-17,1.04551309173093e-18,True,True,True,True,-1.11159818601047,2.24803511879208e-13,1.44441001059206e-14,True,True,True,True,-0.7317675,0.0173814358529844,0.0025631258821254,True,False,False,True,-0.635807025911833,0.0533366848233556,0.0263154644511191,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:-2.18/FDR=4.13e-17; GSE150910:-1.11/FDR=2.25e-13; GSE53845:-0.732/FDR=0.0174; GSE92592:-0.636/FDR=0.0533,,,,,,,,,,,,,,
bulk mRNA,WDR49,WDR49,,GSE32537,2.0974688487395,2.09793939521387e-21,5.12074404476339e-23,up,True,2.26960454545455,9.97318351808881e-07,3.03436144069525e-07,True,True,True,True,1.28668420961242,6.79732021002504e-08,1.10346391757769e-08,True,True,True,True,0.613465,0.148818501859457,0.0462898135174063,True,False,False,True,0.580696023513944,0.1553684354979,0.0958962679040411,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:2.27/FDR=9.97e-07; GSE150910:1.29/FDR=6.8e-08; GSE53845:0.613/FDR=0.149; GSE92592:0.581/FDR=0.155,,,,,,,,,,,,,,
bulk mRNA,HDC,HDC,,GSE32537,1.11322005378151,1.2558528329801902e-19,4.455912980615901e-21,up,True,0.456189545454546,0.0227553543162666,0.0150069022864192,True,False,False,True,1.17698810880044,1.55995915392719e-10,1.5612660733704498e-11,True,True,True,True,2.5107675,4.20566981293534e-08,2.81035210231941e-10,True,True,True,True,0.142839479506678,0.671128127860913,0.584122404400858,True,False,False,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:0.456/FDR=0.0228; GSE150910:1.18/FDR=1.56e-10; GSE53845:2.51/FDR=4.21e-08; GSE92592:0.143/FDR=0.671,,,,,,,,,,,,,,
bulk mRNA,MAP1A,MAP1A,,GSE32537,1.00237566722689,3.1543092115762304e-19,1.18818320712661e-20,up,True,0.557029545454546,0.0003907744813446,0.0001856404704901,True,False,False,True,1.42628696342212,0.0002276859899767,7.07547749995521e-05,True,True,True,True,0.3590575,0.0348927531804065,0.0064296280555602,True,False,False,True,1.96360992871709,2.6025553934573e-07,9.662773360778871e-09,True,True,True,4,4,4,0,2,2,1.0,True,True,17.0,GSE110147:0.557/FDR=0.000391; GSE150910:1.43/FDR=0.000228; GSE53845:0.359/FDR=0.0349; GSE92592:1.96/FDR=2.6e-07,,,,,,,,,,,,,,
